Date,Day,Week locator, Up to 1 hr , 1 to 2 hrs , 2 to 3 hrs , 3 to 4 hrs , 4 to 5 hrs , 5 to 6 hrs , 6 to <24 hours , 24 hours + , Subscribers ,Total Exc Sub,Comments
11/09/2017,Mon,24_2017/18, 201 , 277 , 117 , 74 , 22 , 12 , 17 , -   , 32 ,688,0
12/09/2017,Tue,24_2017/18, 214 , 218 , 192 , 110 , 28 , 14 , 22 , -   , 44 ,754,0
13/09/2017,Wed,24_2017/18, 291 , 358 , 255 , 115 , 39 , 9 , 19 , -   , 42 ,1044,0
14/09/2017,Thu,24_2017/18, 182 , 291 , 205 , 89 , 13 , 7 , 17 , -   , 40 ,764,0
15/09/2017,Fri,24_2017/18, 269 , 314 , 267 , 129 , 34 , 11 , 14 , 1 , 36 ,1003,0
16/09/2017,Sat,24_2017/18, 366 , 690 , 569 , 317 , 108 , 28 , 18 , -   , 4 ,2092,0
17/09/2017,Sun,24_2017/18, 230 , 485 , 431 , 177 , 57 , 18 , 8 , -   , 6 ,1400,0
18/09/2017,Mon,25_2017/18, 196 , 243 , 172 , 86 , 19 , 11 , 14 , 1 , 44 ,698,0
19/09/2017,Tue,25_2017/18, 199 , 244 , 206 , 87 , 26 , 12 , 25 , -   , 42 ,757,0
20/09/2017,Wed,25_2017/18, 263 , 314 , 225 , 109 , 39 , 14 , 28 , -   , 47 ,945,0
21/09/2017,Thu,25_2017/18, 199 , 253 , 205 , 114 , 43 , 10 , 33 , -   , 40 ,817,0
22/09/2017,Fri,25_2017/18, 230 , 280 , 225 , 130 , 34 , 11 , 17 , -   , 43 ,884,0
23/09/2017,Sat,25_2017/18, 334 , 641 , 496 , 288 , 113 , 34 , 27 , -   , 5 ,1928,0
24/09/2017,Sun,25_2017/18, 225 , 344 , 358 , 198 , 70 , 12 , 21 , -   , 5 ,1223,0
25/09/2017,Mon,26_2017/18, 210 , 252 , 163 , 111 , 38 , 10 , 20 , -   , 41 ,763,0
26/09/2017,Tue,26_2017/18, 208 , 243 , 203 , 132 , 31 , 11 , 19 , -   , 45 ,802,0
27/09/2017,Wed,26_2017/18, 227 , 307 , 186 , 114 , 53 , 14 , 21 , -   , 48 ,874,0
28/09/2017,Thu,26_2017/18, 213 , 272 , 179 , 103 , 39 , 14 , 11 , 1 , 29 ,803,0
29/09/2017,Fri,26_2017/18, 280 , 366 , 278 , 122 , 47 , 22 , 19 , 1 , 37 ,1098,0
30/09/2017,Sat,26_2017/18, 358 , 668 , 588 , 292 , 149 , 51 , 23 , -   , 6 ,2123,0
01/10/2017,Sun,26_2017/18, 235 , 543 , 487 , 269 , 82 , 22 , 15 , -   , 4 ,1649,0
02/10/2017,Mon,27_2017/18, 215 , 224 , 152 , 72 , 34 , 10 , 21 , -   , 38 ,690,0
03/10/2017,Tue,27_2017/18, 199 , 250 , 170 , 91 , 34 , 8 , 17 , 1 , 46 ,724,0
04/10/2017,Wed,27_2017/18, 266 , 313 , 250 , 89 , 45 , 11 , 20 , -   , 41 ,953,0
05/10/2017,Thu,27_2017/18, 204 , 263 , 188 , 105 , 47 , 11 , 23 , -   , 42 ,799,0
06/10/2017,Fri,27_2017/18, 229 , 299 , 209 , 134 , 40 , 27 , 13 , -   , 35 ,916,0
07/10/2017,Sat,27_2017/18, 359 , 642 , 580 , 349 , 137 , 52 , 30 , -   , 4 ,2145,0
08/10/2017,Sun,27_2017/18, 195 , 434 , 388 , 220 , 57 , 29 , 10 , -   , 5 ,1328,0
09/10/2017,Mon,28_2017/18, 195 , 289 , 174 , 120 , 30 , 17 , 15 , -   , 41 ,799,0
10/10/2017,Tue,28_2017/18, 191 , 189 , 128 , 90 , 41 , 18 , 24 , -   , 45 ,636,0
11/10/2017,Wed,28_2017/18, 231 , 280 , 183 , 103 , 37 , 21 , 12 , -   , 42 ,825,0
12/10/2017,Thu,28_2017/18, 175 , 206 , 142 , 100 , 34 , 11 , 14 , -   , 41 ,641,0
13/10/2017,Fri,28_2017/18, 241 , 315 , 183 , 128 , 49 , 20 , 14 , -   , 39 ,911,0
14/10/2017,Sat,28_2017/18, 333 , 560 , 486 , 295 , 85 , 43 , 19 , -   , 6 ,1815,0
15/10/2017,Sun,28_2017/18, 205 , 349 , 328 , 187 , 56 , 24 , 11 , 1 , 6 ,1155,0
16/10/2017,Mon,29_2017/18, 187 , 183 , 140 , 80 , 41 , 13 , 13 , -   , 41 ,616,0
17/10/2017,Tue,29_2017/18, 195 , 226 , 163 , 103 , 42 , 15 , 30 , -   , 46 ,728,0
18/10/2017,Wed,29_2017/18, 277 , 324 , 190 , 112 , 27 , 13 , 34 , -   , 46 ,931,0
19/10/2017,Thu,29_2017/18, 174 , 236 , 151 , 100 , 31 , 12 , 27 , -   , 50 ,681,0
20/10/2017,Fri,29_2017/18, 216 , 314 , 216 , 118 , 34 , 14 , 17 , -   , 36 ,893,0
21/10/2017,Sat,29_2017/18, 282 , 573 , 540 , 235 , 97 , 40 , 23 , -   , 5 ,1785,0
22/10/2017,Sun,29_2017/18, 228 , 416 , 379 , 218 , 63 , 19 , 11 , -   , 5 ,1329,0
23/10/2017,Mon,30_2017/18, 215 , 312 , 282 , 172 , 42 , 19 , 15 , -   , 35 ,1022,0
24/10/2017,Tue,30_2017/18, 242 , 305 , 311 , 153 , 53 , 19 , 15 , -   , 38 ,1060,0
25/10/2017,Wed,30_2017/18, 238 , 364 , 342 , 172 , 64 , 21 , 20 , -   , 38 ,1183,0
26/10/2017,Thu,30_2017/18, 226 , 330 , 322 , 155 , 66 , 9 , 14 , -   , 39 ,1083,0
27/10/2017,Fri,30_2017/18, 286 , 386 , 385 , 163 , 61 , 27 , 11 , 1 , 28 ,1292,0
28/10/2017,Sat,30_2017/18, 372 , 608 , 530 , 318 , 103 , 36 , 22 , -   , 1 ,1988,0
29/10/2017,Sun,30_2017/18, 214 , 410 , 359 , 201 , 58 , 22 , 7 , 2 , 4 ,1269,0
30/10/2017,Mon,31_2017/18, 215 , 243 , 220 , 151 , 36 , 9 , 11 , -   , 37 ,848,0
31/10/2017,Tue,31_2017/18, 212 , 290 , 232 , 94 , 40 , 12 , 13 , -   , 44 ,849,0
01/11/2017,Wed,31_2017/18, 362 , 530 , 345 , 121 , 54 , 10 , 24 , -   , 48 ,1398,0
02/11/2017,Thu,31_2017/18, 233 , 290 , 227 , 99 , 34 , 10 , 19 , -   , 52 ,860,0
03/11/2017,Fri,31_2017/18, 251 , 312 , 235 , 129 , 35 , 16 , 11 , -   , 36 ,953,0
04/11/2017,Sat,31_2017/18, 452 , 895 , 591 , 345 , 134 , 43 , 39 , -   , 2 ,2497,0
05/11/2017,Sun,31_2017/18, 221 , 457 , 382 , 206 , 57 , 9 , 23 , 3 , 2 ,1356,0
06/11/2017,Mon,32_2017/18, 191 , 265 , 250 , 101 , 32 , 6 , 42 , 3 , 40 ,850,0
07/11/2017,Tue,32_2017/18, 181 , 208 , 210 , 103 , 30 , 9 , 13 , -   , 45 ,709,0
08/11/2017,Wed,32_2017/18, 217 , 296 , 225 , 95 , 31 , 10 , 12 , -   , 43 ,843,0
09/11/2017,Thu,32_2017/18, 181 , 254 , 191 , 102 , 27 , 6 , 21 , -   , 45 ,737,0
10/11/2017,Fri,32_2017/18, 252 , 322 , 288 , 119 , 49 , 16 , 14 , -   , 43 ,1017,0
11/11/2017,Sat,32_2017/18, 333 , 633 , 639 , 311 , 136 , 46 , 34 , -   , 4 ,2128,0
12/11/2017,Sun,32_2017/18, 210 , 424 , 486 , 201 , 67 , 26 , 16 , -   , 4 ,1426,0
13/11/2017,Mon,33_2017/18, 169 , 242 , 199 , 108 , 42 , 17 , 21 , -   , 41 ,757,0
14/11/2017,Tue,33_2017/18, 220 , 261 , 242 , 89 , 37 , 19 , 22 , -   , 40 ,850,0
15/11/2017,Wed,33_2017/18, 254 , 343 , 305 , 121 , 31 , 10 , 15 , -   , 41 ,1038,0
16/11/2017,Thu,33_2017/18, 201 , 281 , 235 , 105 , 35 , 13 , 11 , -   , 51 ,830,0
17/11/2017,Fri,33_2017/18, 258 , 262 , 288 , 117 , 43 , 16 , 10 , -   , 40 ,954,0
18/11/2017,Sat,33_2017/18, 338 , 573 , 651 , 324 , 144 , 48 , 37 , -   , 5 ,2110,0
19/11/2017,Sun,33_2017/18, 220 , 439 , 557 , 237 , 88 , 39 , 11 , -   , 5 ,1586,0
20/11/2017,Mon,34_2017/18, 202 , 261 , 267 , 96 , 32 , 15 , 15 , -   , 43 ,845,0
21/11/2017,Tue,34_2017/18, 161 , 273 , 203 , 107 , 37 , 9 , 25 , -   , 48 ,767,0
22/11/2017,Wed,34_2017/18, 220 , 300 , 264 , 104 , 36 , 10 , 18 , -   , 39 ,913,0
23/11/2017,Thu,34_2017/18, 217 , 267 , 223 , 81 , 33 , 8 , 17 , -   , 43 ,803,0
24/11/2017,Fri,34_2017/18, 282 , 479 , 407 , 208 , 98 , 23 , 35 , -   , 35 ,1497,0
25/11/2017,Sat,34_2017/18, 300 , 536 , 599 , 349 , 112 , 43 , 40 , -   , 5 ,1974,0
26/11/2017,Sun,34_2017/18, 252 , 468 , 510 , 207 , 72 , 34 , 12 , -   , 4 ,1551,0
27/11/2017,Mon,35_2017/18, 214 , 281 , 219 , 119 , 48 , 8 , 14 , -   , 43 ,860,0
28/11/2017,Tue,35_2017/18, 202 , 337 , 238 , 117 , 37 , 12 , 19 , -   , 46 ,916,0
29/11/2017,Wed,35_2017/18, 311 , 384 , 292 , 127 , 52 , 13 , 48 , -   , 46 ,1181,0
30/11/2017,Thu,35_2017/18, 256 , 380 , 263 , 122 , 37 , 12 , 24 , 24 , 45 ,1073,0
01/12/2017,Fri,35_2017/18, 269 , 404 , 305 , 198 , 68 , 26 , 17 , 1 , 31 ,1257,0
02/12/2017,Sat,35_2017/18, 283 , 581 , 521 , 282 , 137 , 45 , 35 , -   , 5 ,1879,0
03/12/2017,Sun,35_2017/18, 237 , 475 , 491 , 244 , 106 , 32 , 11 , -   , 10 ,1586,0
04/12/2017,Mon,36_2017/18, 211 , 332 , 252 , 150 , 43 , 17 , 33 , -   , 39 ,999,0
05/12/2017,Tue,36_2017/18, 213 , 312 , 242 , 126 , 38 , 19 , 21 , -   , 46 ,925,0
06/12/2017,Wed,36_2017/18, 286 , 446 , 327 , 168 , 45 , 14 , 25 , -   , 43 ,1268,0
07/12/2017,Thu,36_2017/18, 241 , 345 , 258 , 112 , 29 , 18 , 27 , -   , 49 ,981,0
08/12/2017,Fri,36_2017/18, 264 , 392 , 347 , 136 , 45 , 25 , 57 , 3 , 43 ,1226,0
09/12/2017,Sat,36_2017/18, 312 , 633 , 589 , 305 , 137 , 39 , 27 , 2 , 4 ,2040,0
10/12/2017,Sun,36_2017/18, 198 , 322 , 284 , 131 , 45 , 12 , 18 , -   , 4 ,1006,0
11/12/2017,Mon,37_2017/18, 286 , 380 , 299 , 130 , 40 , 22 , 18 , -   , 38 ,1137,0
12/12/2017,Tue,37_2017/18, 250 , 431 , 274 , 116 , 45 , 17 , 16 , -   , 43 ,1106,0
13/12/2017,Wed,37_2017/18, 392 , 612 , 396 , 165 , 34 , 21 , 24 , -   , 36 ,1608,0
14/12/2017,Thu,37_2017/18, 315 , 433 , 298 , 324 , 67 , 39 , 31 , -   , 33 ,1474,0
15/12/2017,Fri,37_2017/18, 325 , 464 , 381 , 284 , 104 , 34 , 33 , -   , 38 ,1587,0
16/12/2017,Sat,37_2017/18, 342 , 642 , 559 , 425 , 134 , 51 , 41 , -   , 8 ,2186,0
17/12/2017,Sun,37_2017/18, 289 , 566 , 432 , 393 , 101 , 38 , 21 , 3 , 4 ,1839,0
18/12/2017,Mon,38_2017/18, 296 , 472 , 364 , 304 , 92 , 26 , 50 , 7 , 46 ,1565,0
19/12/2017,Tue,38_2017/18, 337 , 430 , 302 , 282 , 76 , 32 , 20 , -   , 32 ,1447,0
20/12/2017,Wed,38_2017/18, 435 , 644 , 472 , 303 , 97 , 27 , 12 , -   , 41 ,1949,0
21/12/2017,Thu,38_2017/18, 333 , 566 , 384 , 274 , 106 , 35 , 18 , -   , 38 ,1678,0
22/12/2017,Fri,38_2017/18, 441 , 612 , 515 , 301 , 109 , 40 , 32 , 5 , 38 ,2017,0
23/12/2017,Sat,38_2017/18, 397 , 588 , 466 , 298 , 109 , 27 , 8 , 1 , 5 ,1889,0
24/12/2017,Sun,38_2017/18, 242 , 281 , 208 , 169 , 43 , 16 , 3 , -   , 6 ,956,0
25/12/2017,Mon,39_2017/18, 1 , -   , -   , -   , -   , -   , -   , -   , -   ,1,0
26/12/2017,Tue,39_2017/18, 243 , 409 , 421 , 296 , 97 , 30 , 18 , -   , 7 ,1507,0
27/12/2017,Wed,39_2017/18, 317 , 570 , 452 , 328 , 102 , 35 , 14 , -   , 9 ,1809,0
28/12/2017,Thu,39_2017/18, 305 , 522 , 453 , 282 , 92 , 33 , 25 , 3 , 17 ,1698,0
29/12/2017,Fri,39_2017/18, 350 , 644 , 583 , 338 , 111 , 43 , 9 , -   , 13 ,2065,0
30/12/2017,Sat,39_2017/18, 291 , 570 , 572 , 315 , 117 , 33 , 17 , -   , 4 ,1911,0
31/12/2017,Sun,39_2017/18, 260 , 398 , 352 , 228 , 55 , 20 , 9 , 4 , 6 ,1320,0
01/01/2018,Mon,40_2017/18, 140 , 196 , 245 , 165 , 32 , 5 , 10 , 1 , 4 ,790,0
02/01/2018,Tue,40_2017/18, 282 , 402 , 344 , 202 , 71 , 15 , 7 , -   , 42 ,1281,0
03/01/2018,Wed,40_2017/18, 275 , 334 , 281 , 144 , 49 , 13 , 16 , -   , 41 ,1071,0
04/01/2018,Thu,40_2017/18, 203 , 233 , 201 , 97 , 32 , 4 , 10 , -   , 39 ,741,0
05/01/2018,Fri,40_2017/18, 256 , 324 , 261 , 142 , 42 , 13 , 41 , 2 , 41 ,1040,0
06/01/2018,Sat,40_2017/18, 357 , 575 , 529 , 276 , 88 , 27 , 24 , 1 , 6 ,1871,0
07/01/2018,Sun,40_2017/18, 260 , 382 , 377 , 197 , 45 , 15 , 7 , 1 , 4 ,1280,0
08/01/2018,Mon,41_2017/18, 204 , 187 , 173 , 72 , 14 , 9 , 16 , 1 , 46 ,630,0
09/01/2018,Tue,41_2017/18, 197 , 232 , 152 , 83 , 30 , 7 , 55 , 6 , 44 ,718,0
10/01/2018,Wed,41_2017/18, 255 , 264 , 180 , 85 , 30 , 6 , 9 , -   , 40 ,789,0
11/01/2018,Thu,41_2017/18, 199 , 233 , 159 , 85 , 29 , 16 , 41 , 4 , 48 ,718,0
12/01/2018,Fri,41_2017/18, 241 , 275 , 234 , 108 , 26 , 14 , 8 , -   , 41 ,865,0
13/01/2018,Sat,41_2017/18, 306 , 476 , 468 , 226 , 77 , 23 , 16 , -   , 5 ,1587,0
14/01/2018,Sun,41_2017/18, 219 , 329 , 377 , 137 , 43 , 11 , 6 , 3 , 4 ,1121,0
15/01/2018,Mon,42_2017/18, 217 , 219 , 179 , 84 , 26 , 15 , 61 , 2 , 43 ,760,0
16/01/2018,Tue,42_2017/18, 161 , 239 , 156 , 83 , 35 , 4 , 16 , -   , 44 ,650,0
17/01/2018,Wed,42_2017/18, 214 , 242 , 163 , 86 , 39 , 5 , 11 , -   , 44 ,716,0
18/01/2018,Thu,42_2017/18, 161 , 203 , 178 , 82 , 21 , 14 , 18 , 1 , 48 ,630,0
19/01/2018,Fri,42_2017/18, 220 , 246 , 218 , 85 , 39 , 16 , 33 , 2 , 41 ,818,0
20/01/2018,Sat,42_2017/18, 393 , 558 , 484 , 221 , 72 , 36 , 10 , 2 , 3 ,1773,0
21/01/2018,Sun,42_2017/18, 260 , 375 , 386 , 146 , 36 , 8 , 4 , 1 , 4 ,1212,0
22/01/2018,Mon,43_2017/18, 147 , 167 , 150 , 61 , 17 , 8 , 13 , -   , 46 ,517,0
23/01/2018,Tue,43_2017/18, 170 , 215 , 161 , 91 , 31 , 15 , 47 , 2 , 40 ,692,0
24/01/2018,Wed,43_2017/18, 225 , 266 , 255 , 95 , 35 , 6 , 54 , 5 , 41 ,900,0
25/01/2018,Thu,43_2017/18, 161 , 224 , 185 , 79 , 31 , 8 , 12 , -   , 44 ,656,0
26/01/2018,Fri,43_2017/18, 237 , 297 , 232 , 123 , 30 , 16 , 10 , -   , 39 ,906,0
27/01/2018,Sat,43_2017/18, 397 , 697 , 567 , 264 , 93 , 28 , 24 , -   , 4 ,2066,0
28/01/2018,Sun,43_2017/18, 254 , 425 , 372 , 188 , 60 , 13 , 7 , 2 , 6 ,1315,0
29/01/2018,Mon,44_2017/18, 180 , 256 , 197 , 68 , 28 , 17 , 40 , -   , 41 ,745,0
30/01/2018,Tue,44_2017/18, 139 , 175 , 179 , 89 , 15 , 5 , 16 , -   , 45 ,573,0
31/01/2018,Wed,44_2017/18, 216 , 301 , 220 , 111 , 33 , 11 , 14 , 1 , 40 ,867,0
01/02/2018,Thu,44_2017/18, 162 , 189 , 190 , 84 , 29 , 8 , 10 , -   , 37 ,635,0
02/02/2018,Fri,44_2017/18, 215 , 277 , 194 , 91 , 43 , 8 , 44 , 5 , 36 ,841,0
03/02/2018,Sat,44_2017/18, 363 , 632 , 513 , 230 , 85 , 30 , 20 , 3 , 4 ,1872,0
04/02/2018,Sun,44_2017/18, 231 , 363 , 372 , 132 , 52 , 16 , 6 , -   , 3 ,1169,0
05/02/2018,Mon,45_2017/18, 177 , 217 , 170 , 75 , 31 , 5 , 14 , -   , 35 ,654,0
06/02/2018,Tue,45_2017/18, 171 , 209 , 153 , 64 , 38 , 9 , 52 , -   , 47 ,649,0
07/02/2018,Wed,45_2017/18, 215 , 263 , 185 , 90 , 40 , 16 , 45 , 1 , 40 ,815,0
08/02/2018,Thu,45_2017/18, 193 , 210 , 143 , 59 , 27 , 12 , 44 , -   , 44 ,644,0
09/02/2018,Fri,45_2017/18, 204 , 283 , 297 , 150 , 45 , 8 , 12 , -   , 40 ,959,0
10/02/2018,Sat,45_2017/18, 339 , 520 , 496 , 210 , 85 , 26 , 22 , -   , 6 ,1692,0
11/02/2018,Sun,45_2017/18, 229 , 397 , 431 , 159 , 53 , 15 , 11 , 2 , 4 ,1293,0
12/02/2018,Mon,46_2017/18, 239 , 289 , 329 , 134 , 38 , 20 , 40 , 1 , 40 ,1050,0
13/02/2018,Tue,46_2017/18, 270 , 318 , 350 , 150 , 51 , 15 , 20 , -   , 40 ,1134,0
14/02/2018,Wed,46_2017/18, 350 , 365 , 411 , 180 , 59 , 15 , 16 , -   , 42 ,1354,0
15/02/2018,Thu,46_2017/18, 195 , 255 , 348 , 140 , 49 , 12 , 17 , -   , 43 ,973,0
16/02/2018,Fri,46_2017/18, 263 , 345 , 395 , 139 , 60 , 18 , 42 , 1 , 36 ,1227,0
17/02/2018,Sat,46_2017/18, 313 , 454 , 514 , 236 , 87 , 31 , 18 , 2 , 6 ,1649,0
18/02/2018,Sun,46_2017/18, 188 , 309 , 319 , 165 , 46 , 14 , 11 , -   , 5 ,1047,0
19/02/2018,Mon,47_2017/18, 203 , 224 , 232 , 74 , 41 , 10 , 20 , -   , 38 ,766,0
20/02/2018,Tue,47_2017/18, 174 , 202 , 183 , 102 , 33 , 6 , 51 , -   , 40 ,711,0
21/02/2018,Wed,47_2017/18, 190 , 231 , 244 , 92 , 49 , 7 , 45 , -   , 39 ,819,0
22/02/2018,Thu,47_2017/18, 162 , 232 , 193 , 111 , 28 , 17 , 44 , -   , 44 ,743,0
23/02/2018,Fri,47_2017/18, 233 , 295 , 266 , 103 , 26 , 13 , 14 , 1 , 43 ,908,0
24/02/2018,Sat,47_2017/18, -   , -   , 11 , 4 , 3 , 2 , -   , -   , 1 ,19,0
25/02/2018,Sun,47_2017/18, 250 , 388 , 380 , 161 , 41 , 7 , 15 , 1 , 1 ,1242,0
26/02/2018,Mon,48_2017/18, 188 , 205 , 183 , 73 , 19 , 8 , 46 , 3 , 37 ,688,0
27/02/2018,Tue,48_2017/18, 184 , 206 , 178 , 56 , 21 , 15 , 16 , -   , 39 ,637,0
28/02/2018,Wed,48_2017/18, 231 , 267 , 160 , 68 , 21 , 6 , 13 , -   , 39 ,727,0
01/03/2018,Thu,48_2017/18, 181 , 198 , 143 , 53 , 25 , 6 , 10 , -   , 44 ,572,0
02/03/2018,Fri,48_2017/18, 213 , 262 , 172 , 91 , 36 , 10 , 41 , -   , 38 ,787,0
03/03/2018,Sat,48_2017/18, 315 , 536 , 400 , 213 , 85 , 23 , 11 , 2 , 5 ,1580,0
04/03/2018,Sun,48_2017/18, 198 , 430 , 457 , 271 , 153 , 78 , 16 , -   , 5 ,1598,0
05/03/2018,Mon,49_2017/18, 159 , 218 , 200 , 85 , 32 , 11 , 15 , -   , 39 ,681,0
06/03/2018,Tue,49_2017/18, 198 , 233 , 178 , 72 , 29 , 13 , 53 , 3 , 41 ,738,0
07/03/2018,Wed,49_2017/18, 264 , 338 , 228 , 101 , 29 , 18 , 41 , 5 , 41 ,983,0
08/03/2018,Thu,49_2017/18, 172 , 273 , 220 , 75 , 17 , 8 , 63 , 3 , 41 ,790,0
09/03/2018,Fri,49_2017/18, 198 , 252 , 214 , 91 , 35 , 12 , 14 , -   , 44 ,772,0
10/03/2018,Sat,49_2017/18, 362 , 571 , 473 , 231 , 77 , 30 , 26 , -   , 6 ,1764,0
11/03/2018,Sun,49_2017/18, 189 , 339 , 305 , 134 , 38 , 16 , 6 , 3 , 4 ,1026,0
12/03/2018,Mon,50_2017/18, 197 , 227 , 176 , 94 , 36 , 9 , 47 , 3 , 40 ,749,0
13/03/2018,Tue,50_2017/18, 161 , 182 , 165 , 74 , 20 , 5 , 12 , -   , 40 ,579,0
14/03/2018,Wed,50_2017/18, 257 , 224 , 189 , 90 , 26 , 10 , 11 , -   , 42 ,765,0
15/03/2018,Thu,50_2017/18, 184 , 223 , 195 , 68 , 26 , 11 , 42 , -   , 44 ,705,0
16/03/2018,Fri,50_2017/18, 191 , 246 , 209 , 107 , 23 , 18 , 21 , -   , 16 ,799,0
17/03/2018,Sat,50_2017/18, 355 , 596 , 528 , 254 , 92 , 31 , 27 , 2 , 2 ,1883,0
18/03/2018,Sun,50_2017/18, 229 , 411 , 428 , 157 , 46 , 12 , 14 , -   , 5 ,1292,0
19/03/2018,Mon,51_2017/18, 184 , 222 , 217 , 64 , 23 , 14 , 15 , -   , 26 ,713,0
20/03/2018,Tue,51_2017/18, 163 , 187 , 156 , 72 , 25 , 8 , 37 , -   , 28 ,620,0
21/03/2018,Wed,51_2017/18, 234 , 290 , 244 , 99 , 25 , 15 , 44 , 3 , 27 ,927,0
22/03/2018,Thu,51_2017/18, 181 , 215 , 178 , 60 , 34 , 9 , 33 , 4 , 29 ,685,0
23/03/2018,Fri,51_2017/18, 223 , 265 , 194 , 106 , 35 , 10 , 34 , 4 , 32 ,839,0
24/03/2018,Sat,51_2017/18, 321 , 598 , 614 , 313 , 102 , 31 , 19 , 4 , 7 ,1995,0
25/03/2018,Sun,51_2017/18, 210 , 377 , 346 , 158 , 51 , 11 , 8 , 1 , 5 ,1157,0
26/03/2018,Mon,52_2017/18, 186 , 236 , 200 , 76 , 32 , 11 , 34 , 4 , 36 ,743,0
27/03/2018,Tue,52_2017/18, 176 , 250 , 198 , 80 , 20 , 6 , 13 , -   , 40 ,703,0
28/03/2018,Wed,52_2017/18, 304 , 332 , 204 , 95 , 36 , 11 , 20 , 1 , 38 ,965,0
29/03/2018,Thu,52_2017/18, 213 , 298 , 214 , 112 , 33 , 7 , 14 , -   , 34 ,857,0
30/03/2018,Fri,52_2017/18, 308 , 555 , 536 , 259 , 85 , 30 , 14 , 1 , 8 ,1780,0
31/03/2018,Sat,52_2017/18, 341 , 520 , 521 , 266 , 93 , 42 , 26 , 2 , 1 ,1810,0
01/04/2018,Sun,52_2017/18, 278 , 513 , 442 , 327 , 98 , 36 , 10 , -   , 13 ,1691,0
02/04/2018,Mon,1_2018/19, 180 , 278 , 159 , 133 , 38 , 14 , 21 , -   , 43 ,780,0
03/04/2018,Tue,1_2018/19, 241 , 347 , 209 , 124 , 36 , 20 , 18 , -   , 44 ,951,0
04/04/2018,Wed,1_2018/19, 215 , 286 , 266 , 127 , 57 , 12 , 6 , -   , 6 ,963,0
05/04/2018,Thu,1_2018/19, 275 , 474 , 457 , 231 , 85 , 48 , 18 , -   , 1 ,1587,0
06/04/2018,Fri,1_2018/19, 246 , 421 , 340 , 147 , 28 , 14 , 12 , 1 , -   ,1209,0
07/04/2018,Sat,1_2018/19, 232 , 285 , 286 , 94 , 27 , 10 , 18 , -   , 9 ,943,0
08/04/2018,Sun,1_2018/19, 204 , 253 , 250 , 128 , 39 , 25 , 25 , -   , 3 ,921,0
09/04/2018,Mon,2_2018/19, 215 , 312 , 277 , 118 , 33 , 9 , 17 , -   , 14 ,967,0
10/04/2018,Tue,2_2018/19, 179 , 280 , 257 , 116 , 34 , 14 , 13 , -   , 12 ,881,0
11/04/2018,Wed,2_2018/19, 191 , 309 , 305 , 114 , 37 , 15 , 19 , -   , 8 ,982,0
12/04/2018,Thu,2_2018/19, 271 , 459 , 435 , 204 , 91 , 29 , 20 , 2 , -   ,1511,0
13/04/2018,Fri,2_2018/19, 191 , 308 , 307 , 115 , 40 , 16 , 11 , 2 , -   ,990,0
14/04/2018,Sat,2_2018/19, 317 , 408 , 248 , 98 , 42 , 13 , 10 , -   , 11 ,1125,0
15/04/2018,Sun,2_2018/19, 278 , 355 , 238 , 75 , 25 , 6 , 33 , -   , 15 ,995,0
16/04/2018,Mon,3_2018/19, 266 , 315 , 191 , 86 , 33 , 8 , 25 , -   , 12 ,912,0
17/04/2018,Tue,3_2018/19, 160 , 258 , 144 , 64 , 20 , 16 , 9 , -   , 13 ,658,0
18/04/2018,Wed,3_2018/19, 189 , 276 , 154 , 59 , 28 , 10 , 15 , -   , 10 ,721,0
19/04/2018,Thu,3_2018/19, 259 , 497 , 350 , 156 , 62 , 24 , 16 , -   , -   ,1364,0
20/04/2018,Fri,3_2018/19, 174 , 359 , 301 , 148 , 61 , 17 , 8 , 2 , 2 ,1068,0
21/04/2018,Sat,3_2018/19, 166 , 219 , 167 , 68 , 34 , 8 , 13 , -   , 9 ,666,0
22/04/2018,Sun,3_2018/19, 159 , 244 , 185 , 52 , 20 , 8 , 25 , -   , 8 ,685,0
23/04/2018,Mon,4_2018/19, 243 , 317 , 196 , 78 , 28 , 19 , 16 , -   , 10 ,887,0
24/04/2018,Tue,4_2018/19, 165 , 205 , 155 , 226 , 63 , 12 , 17 , -   , 11 ,832,0
25/04/2018,Wed,4_2018/19, 275 , 361 , 241 , 181 , 37 , 16 , 12 , -   , 14 ,1109,0
26/04/2018,Thu,4_2018/19, 398 , 719 , 596 , 382 , 121 , 45 , 29 , -   , -   ,2290,0
27/04/2018,Fri,4_2018/19, 279 , 448 , 343 , 310 , 76 , 33 , 11 , -   , -   ,1500,0
28/04/2018,Sat,4_2018/19, 220 , 245 , 174 , 167 , 42 , 15 , 11 , -   , 12 ,862,0
29/04/2018,Sun,4_2018/19, 192 , 221 , 156 , 109 , 38 , 11 , 11 , -   , 10 ,728,0
30/04/2018,Mon,5_2018/19, 265 , 340 , 236 , 150 , 43 , 10 , 13 , -   , 6 ,1051,0
01/05/2018,Tue,5_2018/19, 188 , 226 , 155 , 134 , 42 , 14 , 6 , -   , 8 ,757,0
02/05/2018,Wed,5_2018/19, 232 , 292 , 197 , 140 , 40 , 8 , 9 , -   , 7 ,911,0
03/05/2018,Thu,5_2018/19, 253 , 420 , 293 , 209 , 81 , 30 , 26 , -   , -   ,1312,0
04/05/2018,Fri,5_2018/19, 134 , 245 , 204 , 177 , 44 , 21 , 13 , 9 , -   ,847,0
